-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2017 through 08/01/2023 
Location: Latitude  35.0382   Longitude 9.4849 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 408.34 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN
2020,9,28,19.99,28.87,13.01,52.62,0.0,2.8,6.33,0.41
2020,9,29,21.31,30.76,14.21,50.94,0.0,2.19,3.63,0.73
2020,9,30,24.39,33.67,16.8,53.0,0.0,3.84,5.84,2.55
2020,10,1,22.58,29.59,17.51,60.0,0.0,3.55,4.73,1.5
2020,10,2,23.77,33.67,15.9,49.69,0.0,3.95,7.27,0.39
2020,10,3,24.48,32.97,17.12,39.44,0.0,5.8,10.02,3.69
2020,10,4,21.54,29.67,14.89,56.75,0.0,3.57,7.63,1.41
2020,10,5,20.25,24.75,16.47,59.62,0.0,3.24,4.27,1.96
2020,10,6,18.59,25.27,13.73,61.31,0.04,4.81,7.64,3.08
2020,10,7,19.39,28.12,11.71,55.56,0.0,3.37,5.01,2.46
2020,10,8,19.77,25.94,15.23,61.56,0.05,4.09,6.52,1.8
2020,10,9,19.66,28.2,12.78,62.69,0.02,1.95,3.57,0.55
2020,10,10,22.01,29.65,15.79,51.94,0.0,2.0,3.8,0.81
2020,10,11,22.12,29.85,16.87,55.75,2.98,2.8,7.3,0.16
2020,10,12,15.33,19.83,10.65,61.31,7.81,6.43,8.45,4.2
2020,10,13,14.85,22.7,8.69,50.69,0.0,4.88,5.95,3.75
2020,10,14,16.59,24.39,9.92,41.5,0.0,6.27,10.34,3.98
2020,10,15,17.24,24.56,12.19,50.81,0.04,3.92,6.89,1.76
2020,10,16,15.46,22.3,9.83,60.81,0.02,2.97,4.22,2.12
2020,10,17,15.01,22.07,8.4,56.38,0.0,2.28,3.13,0.2
2020,10,18,15.73,23.48,8.9,51.56,0.0,2.59,4.46,1.79
2020,10,19,15.95,24.08,10.12,59.0,0.0,2.7,3.51,0.95
2020,10,20,16.21,24.27,9.85,59.56,0.0,3.8,5.8,2.45
2020,10,21,16.44,24.52,10.35,70.44,0.0,3.55,5.17,2.38
2020,10,22,17.93,26.01,12.35,77.94,0.0,2.88,4.96,0.98
2020,10,23,20.26,29.43,14.6,72.88,0.06,2.1,3.17,0.98
2020,10,24,19.3,25.1,14.98,73.31,7.68,2.46,4.73,0.78
2020,10,25,17.5,22.15,14.04,75.62,7.6,2.4,4.02,0.27
2020,10,26,17.25,25.44,10.9,63.19,0.03,4.54,6.93,3.02
2020,10,27,14.25,20.49,10.15,60.88,3.5,5.05,7.66,2.52
2020,10,28,14.14,21.69,8.32,59.38,0.0,3.09,4.7,2.23
2020,10,29,15.76,23.15,9.1,62.88,0.0,2.41,4.57,0.72
2020,10,30,15.8,23.15,9.37,64.81,0.01,2.35,4.88,0.84
2020,10,31,15.37,22.19,9.36,67.06,0.0,1.68,2.66,1.02
2020,11,1,16.11,23.2,10.57,60.19,0.0,1.7,2.49,0.51
2020,11,2,16.37,23.73,11.42,58.06,0.0,2.62,3.55,1.57
2020,11,3,16.69,23.81,11.09,66.56,0.0,3.41,4.52,2.7
2020,11,4,16.87,23.76,12.26,64.31,0.0,3.34,5.21,1.95
2020,11,5,19.34,26.54,14.05,53.0,0.0,1.63,2.62,0.31
2020,11,6,18.81,26.12,14.4,55.75,0.0,1.71,3.09,0.52
2020,11,7,17.36,24.48,12.77,72.56,0.1,2.59,3.67,1.26
2020,11,8,19.4,26.47,14.57,53.75,0.02,1.15,1.7,0.23
2020,11,9,18.68,25.56,13.68,49.06,0.0,2.12,3.21,1.05
2020,11,10,17.1,22.12,13.61,55.25,0.01,2.02,3.42,1.28
2020,11,11,15.72,22.09,10.56,63.12,0.01,2.55,3.78,0.95
2020,11,12,15.94,22.01,12.1,60.88,0.02,2.18,3.12,1.13
2020,11,13,15.19,22.23,10.19,57.19,0.0,3.83,4.9,2.98
2020,11,14,15.81,23.51,10.58,48.69,0.0,4.45,5.45,3.41
2020,11,15,16.73,23.85,12.06,49.62,0.08,3.07,5.17,1.56
2020,11,16,17.43,23.77,12.09,61.69,0.38,2.26,3.28,0.32
2020,11,17,15.61,20.54,10.67,68.62,2.62,5.03,7.9,2.38
2020,11,18,13.64,18.46,9.47,82.44,1.01,5.98,8.67,4.13
2020,11,19,14.4,20.19,10.48,82.38,0.86,4.59,6.8,2.61
2020,11,20,13.57,19.48,9.4,67.62,0.3,6.17,9.73,3.22
2020,11,21,11.06,15.33,7.31,78.31,4.45,5.92,9.91,3.58
2020,11,22,11.87,14.51,8.98,82.94,5.9,8.57,11.27,5.68
2020,11,23,12.51,15.44,9.87,86.25,7.25,5.83,7.97,4.16
2020,11,24,12.94,17.77,9.83,81.88,0.47,5.94,8.92,2.04
2020,11,25,12.18,18.85,7.78,77.12,0.01,3.23,4.88,1.44
2020,11,26,11.81,18.05,6.45,78.0,0.2,3.41,5.08,2.4
2020,11,27,13.05,18.62,8.71,79.94,0.7,4.89,7.7,2.2
2020,11,28,12.19,16.07,8.83,63.0,0.25,7.43,11.42,2.88
2020,11,29,11.48,17.89,7.68,73.31,2.24,6.54,8.95,3.26
2020,11,30,12.49,19.01,7.86,77.5,0.08,3.48,6.02,1.27
2020,12,1,12.05,19.35,6.18,72.0,0.01,3.3,4.85,1.41
2020,12,2,11.97,18.88,7.26,60.69,0.0,5.16,6.87,3.95
2020,12,3,9.76,14.4,5.48,65.5,0.15,4.85,8.63,1.17
2020,12,4,8.3,15.6,3.27,61.69,0.0,5.46,9.76,3.0
2020,12,5,10.3,18.38,4.41,76.31,3.12,5.02,8.32,2.84
2020,12,6,7.38,13.7,3.01,62.62,0.79,5.36,7.27,3.33
2020,12,7,7.43,15.12,1.82,58.0,0.0,5.37,6.53,4.34
2020,12,8,9.85,16.12,4.82,65.75,0.01,8.05,11.79,5.44
2020,12,9,8.71,14.81,5.02,65.0,0.04,4.7,7.09,2.91
2020,12,10,7.71,14.19,1.65,66.38,1.9,6.53,8.86,4.1
2020,12,11,11.16,16.67,6.58,70.62,2.41,5.62,7.94,3.55
2020,12,12,12.27,18.49,8.85,77.06,2.64,5.59,8.27,3.5
2020,12,13,8.83,14.35,4.98,76.56,0.82,5.82,9.75,3.48
2020,12,14,9.5,18.58,3.51,70.94,0.01,3.76,4.3,2.73
2020,12,15,12.67,21.76,6.7,61.5,0.0,2.91,4.05,1.79
2020,12,16,12.53,18.33,9.12,62.69,0.0,2.24,2.71,1.36
2020,12,17,11.63,16.77,8.65,74.56,0.0,1.5,2.55,0.08
2020,12,18,11.42,17.0,7.05,84.25,0.44,4.28,6.38,2.55
2020,12,19,12.33,16.77,10.15,85.06,2.18,4.95,6.94,3.37
2020,12,20,11.27,15.55,7.89,84.44,2.81,4.21,6.09,2.77
2020,12,21,11.1,15.73,7.78,85.56,1.48,5.64,8.1,2.95
2020,12,22,10.96,16.54,8.23,82.81,0.09,4.86,6.98,1.94
2020,12,23,10.73,17.93,5.52,76.5,0.0,3.53,4.91,1.62
2020,12,24,11.23,19.58,6.69,72.38,0.0,5.72,6.87,3.87
2020,12,25,10.87,18.33,6.13,68.81,0.02,6.05,7.09,4.73
2020,12,26,7.4,10.0,4.87,72.56,8.41,6.24,7.88,4.36
2020,12,27,5.78,11.79,1.87,68.88,0.1,5.01,7.28,2.29
2020,12,28,5.04,12.38,0.57,56.81,0.0,8.43,12.88,5.38
2020,12,29,8.05,16.37,2.98,61.81,0.01,5.75,9.3,3.91
2020,12,30,7.49,15.3,2.61,70.69,0.05,4.73,7.89,2.98
2020,12,31,5.41,12.95,0.43,69.56,0.0,3.55,4.53,2.25
2021,1,1,4.58,11.94,-0.42,62.38,0.0,5.06,8.18,3.53
2021,1,2,5.68,13.48,0.09,58.44,0.0,5.05,7.7,3.9
2021,1,3,4.58,11.73,-0.17,68.44,0.0,4.92,7.97,3.74
2021,1,4,3.47,11.86,-2.31,54.69,0.0,4.95,6.19,3.77
2021,1,5,3.9,9.15,-0.52,48.0,0.0,5.52,8.45,3.59
2021,1,6,7.84,15.83,1.62,46.25,0.0,5.11,8.87,3.45
2021,1,7,10.81,17.78,5.15,52.56,0.0,5.68,9.21,3.35
2021,1,8,14.75,21.71,10.47,73.0,0.01,7.68,12.21,5.68
2021,1,9,16.29,22.59,12.84,50.75,1.61,7.66,10.53,5.03
2021,1,10,13.88,21.4,7.69,55.81,0.01,4.39,8.33,1.98
2021,1,11,9.53,17.05,5.03,68.81,0.21,3.11,4.47,1.36
2021,1,12,7.32,12.3,3.65,73.12,0.34,6.5,9.62,4.23
2021,1,13,7.08,15.27,2.05,75.19,0.01,5.09,8.23,3.2
2021,1,14,8.37,17.17,3.3,73.06,0.06,3.95,6.02,1.97
2021,1,15,8.01,15.12,3.35,78.88,0.25,4.52,6.18,3.45
2021,1,16,6.23,11.49,2.98,82.12,2.15,4.54,6.16,3.36
2021,1,17,6.8,14.57,1.54,74.81,0.18,4.3,7.08,2.5
2021,1,18,7.4,14.62,2.43,64.75,0.07,5.07,8.19,2.8
2021,1,19,5.55,13.97,-1.0,72.31,0.01,3.27,4.48,1.05
2021,1,20,6.86,13.94,2.3,54.31,0.0,6.54,9.93,3.64
2021,1,21,7.08,12.4,4.01,50.81,0.0,5.77,8.77,3.2
2021,1,22,8.45,16.65,3.05,68.56,0.05,5.88,10.3,3.7
2021,1,23,9.69,16.4,6.09,63.12,0.07,4.94,7.49,2.32
2021,1,24,11.39,21.48,5.0,62.06,0.1,6.11,10.13,2.95
2021,1,25,9.85,14.9,4.88,76.56,0.04,5.04,6.99,3.25
2021,1,26,9.62,14.3,2.84,66.75,0.08,6.82,12.2,3.07
2021,1,27,8.84,18.06,1.04,73.94,0.06,3.41,4.73,2.29
2021,1,28,12.97,20.48,7.78,75.38,0.03,4.49,7.42,1.5
2021,1,29,15.74,25.97,9.54,56.62,0.0,4.85,6.24,3.48
2021,1,30,16.76,25.62,11.01,45.69,0.0,6.09,8.73,4.51
2021,1,31,11.75,16.19,6.15,60.12,0.28,5.13,8.95,3.27
2021,2,1,10.55,18.12,5.5,69.12,1.63,5.31,8.17,3.55
2021,2,2,11.01,18.61,5.26,77.38,0.1,4.19,6.48,2.73
2021,2,3,14.3,24.47,7.63,59.44,0.0,4.2,5.4,3.2
2021,2,4,14.26,22.72,9.51,43.44,0.0,5.91,8.29,4.4
2021,2,5,13.97,23.16,8.68,43.25,0.0,5.23,8.17,3.79
2021,2,6,15.18,24.99,8.72,35.75,0.0,4.7,7.39,3.25
2021,2,7,13.87,19.99,8.87,53.81,0.2,6.11,9.72,3.02
2021,2,8,10.96,18.65,5.22,61.75,0.0,5.64,8.73,3.0
2021,2,9,12.87,21.21,6.77,51.06,0.0,5.62,6.8,4.44
2021,2,10,14.23,22.39,8.27,50.19,0.07,6.68,9.38,4.75
2021,2,11,12.16,19.21,6.22,52.62,0.01,3.34,6.05,0.52
2021,2,12,13.88,22.69,6.48,48.31,0.0,4.17,5.94,1.91
2021,2,13,13.03,19.05,8.25,65.56,0.5,6.14,8.88,3.44
2021,2,14,8.01,13.32,2.66,74.06,1.21,5.59,6.91,3.27
2021,2,15,4.5,10.4,0.17,62.31,0.05,5.64,8.04,2.85
2021,2,16,5.39,14.23,-1.69,59.94,0.0,3.71,5.35,1.04
2021,2,17,11.26,21.8,3.3,39.31,0.0,3.12,5.16,1.75
2021,2,18,12.61,23.52,6.76,38.69,0.0,2.57,3.8,1.58
2021,2,19,11.39,21.23,3.58,33.88,0.0,4.43,6.63,3.48
2021,2,20,12.11,21.9,5.38,36.5,0.0,3.62,4.7,2.95
2021,2,21,12.8,21.38,7.51,41.5,0.0,3.59,5.28,2.32
2021,2,22,12.5,19.73,7.3,72.19,0.01,4.7,7.8,2.03
2021,2,23,12.25,15.83,10.41,78.31,0.03,6.4,7.95,4.83
2021,2,24,11.58,15.65,7.66,77.5,0.02,3.85,5.27,1.59
2021,2,25,9.68,15.87,4.75,71.0,0.0,1.95,2.68,0.89
2021,2,26,9.76,16.58,4.96,75.81,0.01,1.73,2.62,0.3
2021,2,27,10.86,19.44,3.88,65.44,0.01,2.18,3.33,0.11
2021,2,28,11.08,18.52,6.66,65.19,0.01,2.39,3.86,0.63
2021,3,1,10.74,18.0,6.56,75.31,0.12,2.41,4.2,0.72
2021,3,2,11.81,17.76,7.43,77.31,0.47,4.73,6.96,1.69
2021,3,3,11.7,15.9,9.36,76.12,1.59,5.53,6.53,4.16
2021,3,4,12.46,17.69,9.6,76.5,1.14,5.21,6.46,3.88
2021,3,5,11.68,17.08,7.1,79.38,0.67,5.07,6.87,1.95
2021,3,6,12.56,19.97,5.91,69.69,0.08,2.86,3.69,1.66
2021,3,7,12.53,19.04,8.45,76.88,0.12,2.97,5.42,0.78
2021,3,8,12.9,19.26,8.44,73.06,0.51,2.96,4.05,1.92
2021,3,9,13.1,18.8,8.03,71.75,1.23,2.72,4.32,1.38
2021,3,10,11.28,16.59,5.4,66.12,1.12,5.08,6.84,3.31
2021,3,11,9.54,16.74,4.34,60.94,0.01,4.04,7.51,1.73
2021,3,12,10.92,20.37,2.71,55.06,0.0,3.43,5.27,1.96
2021,3,13,13.5,21.41,6.31,49.06,0.15,3.19,5.2,1.45
2021,3,14,13.96,21.93,7.8,59.44,0.02,3.02,6.2,0.48
2021,3,15,10.97,18.38,5.4,62.25,0.04,5.36,9.3,2.97
2021,3,16,10.61,17.8,4.91,64.75,0.1,7.08,9.73,3.4
2021,3,17,10.83,18.2,4.37,63.44,0.22,4.42,7.56,1.79
2021,3,18,11.66,19.38,5.11,63.75,0.03,2.77,3.91,1.67
2021,3,19,10.06,14.05,5.87,75.56,5.59,2.9,4.57,1.56
2021,3,20,11.5,16.08,8.33,84.12,10.59,3.62,6.46,1.25
2021,3,21,9.69,14.69,4.63,68.25,3.03,6.58,7.66,4.57
2021,3,22,7.66,13.16,3.15,69.06,2.34,4.78,6.69,2.91
2021,3,23,8.3,15.59,3.18,62.38,0.38,5.86,8.95,2.8
2021,3,24,9.09,16.26,2.59,67.81,0.15,3.62,4.77,2.09
2021,3,25,10.67,19.04,3.23,63.88,0.0,2.95,4.13,2.19
2021,3,26,12.94,23.02,3.82,51.62,0.0,3.59,4.87,2.69
2021,3,27,15.66,24.81,7.62,34.56,0.0,5.68,8.09,3.9
2021,3,28,17.42,26.4,10.62,37.94,0.0,3.18,5.59,1.34
2021,3,29,15.28,24.36,7.59,56.25,0.0,2.58,4.04,1.7
2021,3,30,14.65,23.4,8.26,60.0,0.0,2.35,3.87,1.06
2021,3,31,15.01,23.76,8.17,48.81,0.0,1.92,4.22,0.16
2021,4,1,17.33,26.76,9.01,41.88,0.0,2.92,5.11,0.25
2021,4,2,20.05,29.78,12.13,34.25,0.0,5.56,8.61,1.59
2021,4,3,19.68,29.46,11.72,47.44,0.0,2.34,5.91,0.45
2021,4,4,15.1,19.61,11.4,67.75,6.6,3.48,4.77,2.64
2021,4,5,14.3,20.33,9.66,68.75,1.75,3.91,6.34,2.48
2021,4,6,14.71,23.67,6.31,54.31,0.0,4.2,5.56,2.66
2021,4,7,16.94,26.76,8.58,46.44,0.01,4.95,8.45,1.91
2021,4,8,11.81,18.91,6.27,53.0,0.0,5.48,7.34,2.57
2021,4,9,11.9,19.86,5.08,68.5,0.0,3.96,6.41,1.1
2021,4,10,13.56,20.97,8.09,68.88,0.0,4.34,6.97,1.57
2021,4,11,15.4,23.08,9.83,68.56,0.02,4.47,6.91,1.39
2021,4,12,16.69,24.4,11.26,67.56,0.28,6.45,7.38,5.18
2021,4,13,14.83,23.07,9.19,51.75,0.02,4.74,7.6,1.77
2021,4,14,14.48,20.49,7.74,60.62,3.74,2.22,3.51,1.14
2021,4,15,15.08,22.66,9.17,66.69,0.34,4.98,8.05,1.48
2021,4,16,13.73,17.83,11.04,82.75,2.96,7.24,8.74,3.98
2021,4,17,12.32,16.66,8.7,73.88,5.68,3.75,6.03,1.57
2021,4,18,11.53,18.07,5.14,59.38,0.26,3.59,5.78,1.9
2021,4,19,12.3,21.11,3.44,51.12,0.0,3.15,4.98,0.63
2021,4,20,14.8,23.48,7.05,48.81,0.02,3.95,6.99,1.92
2021,4,21,17.97,27.66,10.26,51.56,0.01,3.66,6.7,1.01
2021,4,22,18.48,26.53,12.93,57.94,1.6,3.79,8.47,1.68
2021,4,23,15.65,21.26,12.21,71.0,1.0,5.4,9.3,3.16
2021,4,24,16.06,23.01,10.15,59.75,0.02,4.96,6.67,1.95
2021,4,25,16.68,25.25,9.62,57.69,1.31,2.72,5.19,0.08
2021,4,26,20.9,32.26,10.55,55.56,0.0,4.62,9.23,2.12
2021,4,27,21.47,31.42,12.87,47.62,0.0,4.4,8.01,1.41
2021,4,28,20.26,30.07,12.16,52.5,0.0,3.85,5.63,2.3
2021,4,29,22.76,34.87,12.18,41.38,0.0,3.59,7.62,0.88
2021,4,30,23.8,33.96,13.99,51.62,0.02,5.41,9.84,0.86
2021,5,1,22.83,28.65,19.35,56.94,0.16,4.34,8.58,1.01
2021,5,2,19.98,26.26,13.78,60.5,1.3,4.12,5.95,3.06
2021,5,3,16.99,22.87,13.37,62.0,2.74,3.12,4.69,1.27
2021,5,4,21.01,30.07,12.32,55.06,0.22,3.04,6.65,0.22
2021,5,5,22.6,28.62,17.53,58.31,0.55,3.91,6.35,1.34
2021,5,6,17.66,22.26,13.46,77.12,8.34,4.15,5.39,2.91
2021,5,7,18.5,25.48,11.5,65.38,1.51,3.21,4.73,1.85
2021,5,8,21.09,30.22,12.07,51.31,0.0,2.88,4.38,1.46
2021,5,9,20.96,29.95,13.37,47.38,0.0,3.63,5.89,1.62
2021,5,10,21.32,30.97,13.5,51.56,0.0,4.27,8.68,0.67
2021,5,11,21.37,30.22,13.8,57.75,0.0,5.76,7.95,2.52
2021,5,12,19.44,28.37,11.56,47.62,0.0,3.35,6.46,0.96
2021,5,13,21.51,30.8,12.43,46.19,0.0,2.57,5.04,0.89
2021,5,14,22.87,32.35,13.54,44.62,0.0,5.44,9.14,0.85
2021,5,15,21.66,32.23,12.18,44.56,0.0,3.57,7.09,0.27
2021,5,16,24.4,35.41,12.94,44.25,0.0,4.63,7.31,2.07
2021,5,17,28.37,38.82,19.7,32.31,0.0,3.12,6.24,1.55
2021,5,18,23.69,31.74,16.44,43.19,0.0,4.02,5.6,2.26
2021,5,19,23.94,33.27,15.51,42.06,0.0,2.86,5.17,0.43
2021,5,20,21.48,29.25,15.65,39.75,0.0,6.39,7.95,4.09
2021,5,21,19.93,28.42,12.12,42.0,0.0,3.84,6.16,1.87
2021,5,22,23.97,35.23,12.77,42.31,0.0,4.38,6.02,2.2
2021,5,23,26.09,35.59,17.62,37.5,0.0,3.8,6.62,1.38
2021,5,24,25.98,37.23,17.62,45.44,0.0,3.71,9.2,0.23
2021,5,25,22.69,31.36,15.15,48.0,0.0,5.8,7.07,4.12
2021,5,26,20.65,27.87,16.04,53.38,0.39,3.14,6.95,0.26
2021,5,27,25.89,35.37,18.62,44.5,0.12,2.73,7.62,0.39
2021,5,28,24.64,32.73,17.65,43.0,0.0,4.49,6.57,1.71
2021,5,29,24.33,33.91,15.76,44.62,0.0,3.5,5.81,1.84
2021,5,30,24.91,32.61,17.19,45.94,0.01,3.35,5.05,1.86
2021,5,31,24.06,30.13,18.37,46.75,0.28,2.21,4.77,0.23
2021,6,1,23.27,29.06,19.54,61.31,0.87,4.6,7.29,1.71
2021,6,2,23.15,28.8,17.81,61.19,0.03,3.8,5.5,0.8
2021,6,3,23.48,31.32,18.17,59.12,1.39,4.05,5.96,1.59
2021,6,4,24.04,32.1,16.99,54.31,0.01,4.06,7.41,0.5
2021,6,5,23.83,31.33,17.05,45.0,0.14,4.1,6.04,1.89
2021,6,6,25.93,34.26,19.14,40.5,0.26,4.16,6.29,1.11
2021,6,7,25.19,33.56,17.97,50.94,0.0,5.05,8.05,2.42
2021,6,8,24.56,33.08,16.8,41.06,0.0,2.57,3.95,1.41
2021,6,9,24.51,32.67,17.08,40.56,0.0,3.89,8.2,0.46
2021,6,10,23.65,31.01,15.78,46.0,0.0,4.49,6.72,1.84
2021,6,11,24.65,32.31,17.08,44.19,0.0,2.19,4.17,1.09
2021,6,12,26.1,35.18,17.41,43.44,0.0,3.88,7.66,1.91
2021,6,13,26.2,34.05,18.18,40.06,0.0,3.05,4.73,0.75
2021,6,14,28.39,37.96,19.44,35.25,0.0,2.2,5.99,0.44
2021,6,15,27.68,35.35,20.0,34.31,0.0,3.31,6.15,0.59
2021,6,16,26.76,34.21,20.37,39.06,0.0,3.79,6.88,1.07
2021,6,17,25.75,33.16,18.39,53.0,0.03,4.09,7.38,1.48
2021,6,18,26.02,34.28,19.37,49.69,0.11,3.84,6.55,1.06
2021,6,19,30.91,40.38,22.52,35.56,0.0,3.29,5.52,1.01
2021,6,20,32.07,43.13,23.01,28.44,0.0,4.3,7.55,1.62
2021,6,21,31.34,39.98,23.98,32.06,0.31,5.18,10.53,0.66
2021,6,22,31.71,42.49,21.93,33.19,0.0,3.89,7.71,2.18
2021,6,23,30.97,42.73,21.6,42.06,0.0,4.4,8.47,0.41
2021,6,24,30.76,42.01,21.58,40.75,0.0,3.93,7.18,1.58
2021,6,25,31.3,40.8,22.65,35.62,0.0,3.41,6.25,0.34
2021,6,26,30.85,39.12,24.72,34.06,0.01,3.73,7.05,0.95
2021,6,27,31.23,39.57,22.65,32.06,0.0,3.49,5.68,1.49
2021,6,28,32.5,42.36,24.76,27.81,0.08,3.55,6.71,0.81
2021,6,29,34.48,44.51,24.73,26.12,0.0,4.63,9.84,1.09
2021,6,30,34.29,43.63,26.04,27.56,0.0,4.52,9.71,0.84
2021,7,1,34.93,44.91,25.57,23.44,0.0,4.23,9.13,0.59
2021,7,2,32.64,44.39,22.18,29.62,0.0,4.51,10.02,0.77
2021,7,3,32.15,43.48,22.41,28.44,0.0,2.49,4.45,0.8
2021,7,4,34.63,46.12,23.75,25.62,0.0,5.22,11.15,1.59
2021,7,5,33.23,43.4,24.12,25.12,0.0,3.64,5.3,2.54
2021,7,6,32.9,44.15,22.98,37.12,0.0,3.22,5.29,1.3
2021,7,7,31.08,40.57,22.92,36.75,0.0,3.41,6.4,0.69
2021,7,8,30.59,39.73,22.16,37.62,0.02,3.22,5.44,0.62
2021,7,9,31.19,39.85,23.0,34.12,0.0,3.02,4.7,0.34
2021,7,10,33.31,44.24,23.46,34.44,0.0,3.02,5.88,1.12
2021,7,11,31.3,40.19,22.87,28.31,0.0,4.36,8.05,1.63
2021,7,12,34.12,44.41,22.87,26.88,0.0,3.64,6.3,1.59
2021,7,13,34.72,42.71,24.55,24.19,0.01,5.47,11.23,1.87
2021,7,14,27.51,35.01,20.72,41.56,0.0,5.89,8.04,2.66
2021,7,15,27.24,35.5,19.69,38.31,0.01,4.22,5.49,2.62
2021,7,16,28.62,37.48,21.12,44.06,0.0,3.58,5.88,1.8
2021,7,17,27.35,35.44,19.93,39.94,0.0,5.54,8.41,2.98
2021,7,18,26.5,33.84,18.86,43.75,0.01,5.79,9.16,2.54
2021,7,19,28.15,36.18,19.42,36.62,0.0,3.62,4.84,2.33
2021,7,20,29.25,37.01,22.05,42.12,0.0,2.38,6.68,0.23
2021,7,21,29.96,37.58,22.54,40.25,0.0,2.48,6.85,0.58
2021,7,22,29.33,36.68,22.35,35.38,0.0,3.31,5.48,0.7
2021,7,23,29.98,38.55,22.1,33.81,0.0,3.02,6.48,1.61
2021,7,24,30.95,39.83,21.88,30.44,0.0,3.99,5.9,2.2
2021,7,25,31.55,41.08,22.31,33.88,0.0,4.27,5.74,2.34
2021,7,26,31.31,40.77,23.16,37.25,0.0,3.93,6.34,1.42
2021,7,27,28.93,37.81,21.38,45.25,0.0,3.43,7.41,0.64
2021,7,28,28.19,37.62,19.97,44.25,0.0,2.97,4.69,0.81
2021,7,29,31.23,40.66,21.44,27.81,0.0,3.82,5.46,2.12
2021,7,30,34.44,44.4,24.64,21.31,0.0,3.45,6.56,1.45
2021,7,31,36.41,44.79,28.03,16.44,0.0,4.43,7.3,2.46
2021,8,1,35.23,43.9,26.59,19.44,0.0,5.0,8.47,1.16
2021,8,2,30.93,39.95,23.73,38.44,0.0,4.38,5.93,2.2
2021,8,3,32.52,42.89,22.76,38.69,0.0,4.05,6.97,1.41
2021,8,4,33.91,43.83,23.76,30.0,0.0,4.45,8.06,1.01
2021,8,5,31.03,39.29,22.59,40.62,0.0,4.52,5.9,1.18
2021,8,6,31.31,40.75,22.8,36.25,0.0,3.68,6.74,0.49
2021,8,7,32.21,43.48,22.39,38.56,0.0,3.98,6.48,1.45
2021,8,8,33.83,44.38,25.36,35.69,0.0,2.87,4.7,0.13
2021,8,9,33.63,44.36,24.17,42.0,0.0,2.89,4.95,1.07
2021,8,10,35.45,44.37,28.04,20.94,0.0,3.05,5.14,0.62
2021,8,11,37.14,45.51,29.23,15.69,0.0,3.31,4.9,1.93
2021,8,12,35.88,44.5,28.39,19.12,0.0,3.09,4.16,1.59
2021,8,13,34.56,42.96,27.73,27.0,0.0,2.84,6.44,0.82
2021,8,14,32.15,39.53,26.32,38.56,0.02,3.04,7.08,0.18
2021,8,15,31.59,38.35,25.07,37.0,0.01,2.34,5.64,0.47
2021,8,16,32.13,39.73,25.26,31.5,0.0,2.48,5.32,1.24
2021,8,17,33.75,42.46,25.66,31.12,2.48,2.52,5.22,0.59
2021,8,18,31.37,40.09,24.01,39.0,0.02,3.02,5.09,0.62
2021,8,19,28.86,36.22,23.24,52.31,6.52,2.84,4.73,0.98
2021,8,20,30.1,38.2,24.06,49.25,0.41,1.77,3.52,0.71
2021,8,21,30.07,37.14,23.75,50.38,0.16,3.05,5.14,0.71
2021,8,22,28.26,34.94,22.46,47.44,0.01,3.2,5.37,1.67
2021,8,23,28.44,36.12,20.87,40.5,0.0,2.98,5.19,0.21
2021,8,24,30.98,39.71,22.66,36.25,0.59,2.98,5.23,0.86
2021,8,25,32.38,40.05,25.65,28.69,0.0,3.49,4.94,2.59
2021,8,26,32.2,39.55,25.6,27.06,0.03,5.08,8.46,1.8
2021,8,27,29.37,38.01,22.45,50.69,0.79,2.87,5.04,0.81
2021,8,28,30.42,39.98,22.17,41.56,0.02,2.37,4.7,1.09
2021,8,29,29.3,36.45,24.14,42.38,3.74,2.49,4.38,0.62
2021,8,30,28.22,36.54,21.0,50.12,0.06,2.88,6.0,0.38
2021,8,31,28.96,37.76,22.02,53.44,0.52,2.93,5.05,0.9
2021,9,1,28.72,36.05,23.4,52.75,0.15,3.58,5.52,1.15
2021,9,2,28.15,35.0,22.13,57.5,0.13,3.68,5.42,1.41
2021,9,3,28.98,37.59,22.85,60.31,0.46,2.58,4.7,0.49
2021,9,4,31.59,39.75,24.17,42.75,0.33,2.73,5.8,0.48
2021,9,5,28.69,35.8,23.78,53.06,2.51,2.56,4.11,1.15
2021,9,6,26.05,32.65,20.84,48.25,0.0,3.71,5.48,2.55
2021,9,7,25.21,31.87,18.99,50.5,0.01,2.92,5.13,1.47
